ppm,C1211,C1212,C1213,C1214,C1215,C1231,C1232,C1233,C1234,C1235
3.73653,0.000735551,0.000964871,0.000958061,0.000577983,0.000786275,0.000564221,0.000570911,0.000510034,0.000792421,0.000620942
3.73527,0.000796027,0.000985075,0.000973597,0.000612507,0.000836904,0.000593885,0.000619529,0.000547507,0.000871812,0.00066319
3.73402,0.000877697,0.001014373,0.000995747,0.000644027,0.000877605,0.000629598,0.000674439,0.000575996,0.00093765,0.000695743
3.73277,0.000951819,0.001034746,0.00101017,0.000664116,0.000903761,0.000665785,0.000725408,0.000590963,0.000975512,0.000709701
3.73152,0.000998388,0.001036908,0.00100828,0.000674058,0.000920755,0.000695325,0.000763448,0.000598487,0.000994041,0.00071154
3.73027,0.001022532,0.001031282,0.000998329,0.000681393,0.000936403,0.000715446,0.000787913,0.000607343,0.001011828,0.000714387
3.72902,0.001043436,0.001035105,0.000996111,0.000690487,0.000952125,0.000728674,0.000805318,0.000619021,0.001036152,0.000723304
3.72776,0.001070888,0.001052242,0.001007389,0.00069771,0.000961867,0.000738474,0.000821225,0.000626348,0.001056364,0.000730435
3.72651,0.001095,0.001067983,0.001021517,0.00069581,0.000959032,0.000745345,0.000834351,0.00062141,0.001056578,0.000723719
3.72526,0.001096984,0.001062582,0.001021517,0.000682878,0.00094516,0.000747864,0.000839368,0.000605176,0.001034134,0.000700369
3.72401,0.001069183,0.001030478,0.001000726,0.000667879,0.000933312,0.000746785,0.000835125,0.000590755,0.001008051,0.000674217
3.72276,0.001028291,0.000990436,0.000972802,0.000667517,0.000942175,0.000747384,0.000829694,0.000596909,0.001010262,0.000670372
3.72151,0.001010797,0.000977911,0.000966516,0.000694894,0.000982727,0.000757339,0.000836911,0.00063469,0.001063022,0.000708511
3.72025,0.001049774,0.001020841,0.00100583,0.000746895,0.001045998,0.000781183,0.000866172,0.000695707,0.001156621,0.00078463
3.719,0.001145973,0.001113049,0.001087007,0.000800417,0.001102748,0.000814907,0.000912696,0.000751762,0.001245418,0.000865673
3.71775,0.001255583,0.001206922,0.001171148,0.000823252,0.001118857,0.000844651,0.000956028,0.000769459,0.001271114,0.000905687
3.7165,0.001311103,0.00123818,0.001203505,0.00079419,0.001076671,0.000851709,0.000969246,0.000731396,0.001200878,0.000875307
3.71525,0.001265747,0.001169181,0.001149837,0.000717488,0.00098548,0.00082266,0.0009342,0.000647718,0.001051025,0.000781584
3.714,0.001126319,0.00101538,0.001020989,0.000619951,0.000873755,0.000758806,0.000853416,0.000548798,0.000876017,0.000661522
3.71274,0.000946215,0.000832161,0.000864407,0.000533741,0.000771714,0.000677347,0.000749823,0.000466201,0.000733016,0.000556743
3.71149,0.00078787,0.000676965,0.000731895,0.000479452,0.000698312,0.00060227,0.000653813,0.000417501,0.000651966,0.000491592
3.71024,0.000689166,0.000580563,0.00065229,0.000460425,0.000658337,0.000551589,0.000587132,0.000403198,0.000629995,0.00046841
3.70899,0.000655269,0.000543701,0.000626148,0.000467273,0.000645801,0.000530096,0.000554703,0.000412327,0.000644565,0.000475508
3.70774,0.000669477,0.000548976,0.000636485,0.000485139,0.000648057,0.000530763,0.000547235,0.000429245,0.000668466,0.000496174
3.70649,0.000705727,0.000571611,0.000660571,0.000499151,0.000649932,0.000541159,0.000549491,0.000438638,0.000678138,0.000513707
3.70523,0.000735878,0.000585026,0.000676193,0.000498853,0.00063991,0.000549519,0.000548067,0.000430616,0.000659427,0.000516247
3.70398,0.000737675,0.000568798,0.000667132,0.000482724,0.000616736,0.000548049,0.000535872,0.000406136,0.00061496,0.000503874
3.70273,0.000706775,0.000521537,0.000631755,0.000459921,0.000590673,0.000534607,0.00051399,0.000377944,0.000566776,0.000491548
3.70148,0.000663461,0.000467478,0.000587557,0.000445311,0.00057634,0.000513477,0.000491344,0.000362925,0.000545131,0.000500099
3.70023,0.000642397,0.000444677,0.000562007,0.000449259,0.000581633,0.000493567,0.00048058,0.000369818,0.000567091,0.000538497
3.69898,0.00066896,0.000479288,0.000572987,0.000469523,0.000601371,0.00048319,0.000490174,0.000392027,0.000621614,0.000591745
3.69772,0.00073978,0.000565162,0.000614365,0.000492089,0.000620658,0.000484419,0.000517398,0.000411924,0.000674938,0.000626842
3.69647,0.000823025,0.000665686,0.000659503,0.000500645,0.000625116,0.000491529,0.000548079,0.000413371,0.000693338,0.000614564
3.69522,0.000878741,0.000737525,0.000680222,0.000487305,0.000609555,0.000494994,0.000564359,0.000392204,0.000665137,0.000549975
3.69397,0.00088371,0.00075761,0.00066555,0.000456454,0.000578888,0.00048811,0.000555532,0.000356786,0.000604835,0.000454691
3.69272,0.000841964,0.000732288,0.00062544,0.000420116,0.000542916,0.00047124,0.000524293,0.000320442,0.000539446,0.000361081
3.69147,0.000775735,0.000685209,0.00057982,0.000390274,0.000511069,0.000450555,0.000484088,0.000293875,0.00049219,0.000294365
3.69021,0.000709064,0.000639657,0.000545944,0.000374199,0.000490134,0.000433021,0.000450374,0.000282529,0.000475432,0.00026546
3.68896,0.000658527,0.00061012,0.000533539,0.000373499,0.000483041,0.000422212,0.000432751,0.000286706,0.000490617,0.000272689
3.68771,0.000632338,0.000602376,0.000544882,0.000384327,0.000486951,0.000417655,0.000432075,0.000301032,0.00052793,0.000303878
3.68646,0.000629716,0.000613266,0.000573626,0.000397995,0.000493125,0.000416476,0.000441719,0.000314644,0.000566538,0.00033807
3.68521,0.000638625,0.000629359,0.00060388,0.000404108,0.00049158,0.000414804,0.000450578,0.000315782,0.000582291,0.000353016
3.68396,0.000639676,0.000632479,0.000616599,0.000396194,0.000477982,0.000408597,0.000447129,0.000299479,0.000562253,0.00033813
3.6827,0.000618949,0.000612832,0.000602658,0.000375748,0.000456359,0.000395242,0.000424743,0.000271395,0.00051354,0.000301942
3.68145,0.000578565,0.00057784,0.000570848,0.000350618,0.00043515,0.000375716,0.000385837,0.000243483,0.000456947,0.000265542
3.6802,0.000533177,0.000546514,0.000541803,0.000329235,0.000421007,0.000354816,0.000341138,0.000225617,0.000411746,0.000247452
3.67895,0.000496333,0.000534686,0.000533142,0.000316117,0.000416237,0.000338514,0.000303653,0.000220919,0.000386499,0.000253043
3.6777,0.000471853,0.00054501,0.000549016,0.000312078,0.000420835,0.000330681,0.000282468,0.000227761,0.000381893,0.000275716
3.67645,0.000457594,0.000568922,0.000581127,0.000317284,0.000435695,0.000332167,0.000281121,0.000244804,0.000398297,0.000306605
3.67519,0.000454159,0.000597023,0.000618535,0.000333208,0.000463449,0.000342358,0.000299903,0.000273848,0.000438031,0.000344079
3.67394,0.000467256,0.000628962,0.000658373,0.000361746,0.000506418,0.000360853,0.000337784,0.000318392,0.000500789,0.000395703
3.67269,0.000502033,0.000675315,0.000709388,0.000402848,0.000563907,0.000387467,0.000391873,0.000379729,0.000578994,0.000471555
3.67144,0.000556708,0.000750087,0.000785281,0.000452939,0.00063106,0.000420922,0.000456147,0.000453772,0.000659415,0.000574283
3.67019,0.00062221,0.000859375,0.000892673,0.000505239,0.000699764,0.00045804,0.00052206,0.000530778,0.000729784,0.000693112
3.66894,0.000686794,0.00099335,0.0010223,0.000551779,0.0007612,0.000494582,0.000581468,0.000598504,0.000783984,0.000806358
3.66768,0.000740612,0.00112661,0.001149784,0.0005866,0.00080954,0.000527013,0.000629779,0.000648045,0.000822903,0.000892362
3.66643,0.000778447,0.001229539,0.001247532,0.000609016,0.000845159,0.000553878,0.000667255,0.000679037,0.000853497,0.00094227
3.66518,0.000802228,0.001285846,0.0013014,0.000624447,0.000874449,0.00057623,0.000698482,0.000699535,0.000887602,0.000964464
3.66393,0.000822091,0.00130256,0.00131903,0.000641078,0.000905325,0.000597176,0.000730758,0.000719727,0.000937533,0.000976623
3.66268,0.000851963,0.001302358,0.001321889,0.000664203,0.000941836,0.000620492,0.000771249,0.00074497,0.001007522,0.000992858
3.66143,0.000900148,0.001305572,0.001328689,0.000693174,0.000982661,0.000648469,0.000822938,0.000774536,0.001087511,0.001017365
3.66017,0.000962668,0.001319899,0.001346027,0.000723522,0.001024378,0.000680177,0.00088167,0.000806168,0.001157565,0.00104853
3.65892,0.00102678,0.001345636,0.001372979,0.000751478,0.001065157,0.000711655,0.000937233,0.000839982,0.001201128,0.001086179
3.65767,0.001081588,0.001384986,0.001409981,0.000775582,0.001103755,0.00073817,0.000978553,0.000876041,0.001214267,0.001131066
3.65642,0.001123808,0.001439093,0.00145754,0.000793963,0.001135278,0.000756895,0.000999221,0.00090824,0.001202315,0.001175623
3.65517,0.001152463,0.001494925,0.001504735,0.000801994,0.001150842,0.000767582,0.000999307,0.000923966,0.001171454,0.001199653
3.65392,0.001162032,0.001522783,0.001525283,0.000795266,0.001144456,0.000771001,0.000983178,0.00091369,0.001127822,0.001183266
3.65266,0.00114677,0.001496788,0.001494633,0.000775544,0.001120072,0.000767607,0.000957044,0.000881473,0.00108279,0.001127491
3.65141,0.001112231,0.001420554,0.00141474,0.000751853,0.001089499,0.000758452,0.000928344,0.000843221,0.001051945,0.001057746
3.65016,0.001076756,0.001327781,0.001317588,0.000733642,0.001062412,0.00074658,0.000905066,0.000812854,0.001044258,0.001002524
3.64891,0.001056943,0.001253881,0.001239556,0.000722918,0.001039568,0.000735843,0.000892536,0.000791526,0.001053539,0.000970078
3.64766,0.001052851,0.001209226,0.001193563,0.000714157,0.001016047,0.000727678,0.000889814,0.000771202,0.001063429,0.000948122
3.64641,0.001050517,0.001181155,0.0011678,0.000701567,0.000989188,0.00071986,0.000890198,0.000746313,0.001061331,0.000922531
3.64515,0.001038213,0.001155672,0.001146269,0.000685059,0.000961836,0.000709198,0.000886631,0.000719456,0.001046909,0.000891081
3.6439,0.001017655,0.001131013,0.001124126,0.000668958,0.000938627,0.000695046,0.000876732,0.00069688,0.001028227,0.000860426
3.64265,0.000999652,0.001112907,0.00110517,0.000656245,0.000920431,0.000679838,0.000862729,0.000680898,0.001011057,0.000834963
3.6414,0.00099093,0.001103203,0.001091301,0.000644924,0.000903016,0.000666458,0.000847483,0.000667257,0.000992157,0.000810961
3.64015,0.00098619,0.001095161,0.001077262,0.000629912,0.000880957,0.000655312,0.000831224,0.000649127,0.00096289,0.000780664
3.6389,0.000973292,0.001078641,0.001054502,0.00060795,0.000852178,0.000643536,0.000811182,0.000623052,0.000919383,0.000740746
3.63764,0.000945533,0.001048632,0.001019106,0.000580159,0.00081782,0.000627097,0.000783864,0.000590428,0.000867083,0.000694844
3.63639,0.00090605,0.001006832,0.000974269,0.000549766,0.00077867,0.000604066,0.000748317,0.000553738,0.000814025,0.000647532
3.63514,0.000859573,0.000955223,0.000924466,0.000518757,0.000734331,0.000575783,0.000707335,0.00051399,0.000762751,0.000599472
3.63389,0.000805086,0.000893264,0.00087069,0.000488271,0.000686916,0.000545145,0.000665338,0.000473485,0.000712852,0.000551555
3.63264,0.000741606,0.00082502,0.000815047,0.000461726,0.000643776,0.000514839,0.000626067,0.00043917,0.000669656,0.000511597
3.63139,0.000678666,0.000765548,0.000767593,0.000445038,0.000614069,0.000487626,0.000592899,0.000419824,0.00064465,0.000491855
3.63013,0.000634739,0.000733874,0.000742921,0.000441981,0.000601521,0.000467018,0.000569556,0.000418396,0.000644299,0.000497516
3.62888,0.000622188,0.000737117,0.000747222,0.000449401,0.000600767,0.0004558,0.00055816,0.000427735,0.000659931,0.000518544
3.62763,0.000634691,0.000762245,0.000769673,0.000457976,0.000601178,0.000453182,0.000555913,0.000434904,0.000671629,0.000535062
3.62638,0.000651167,0.000785019,0.000788599,0.00045827,0.000594106,0.000453719,0.000554496,0.000430041,0.000663058,0.000531638
3.62513,0.000652357,0.000787364,0.000786965,0.000446093,0.000576162,0.000449984,0.000543945,0.000410775,0.000631213,0.000505792
3.62387,0.000632303,0.00076575,0.000761415,0.000422498,0.000546963,0.000437168,0.000518372,0.000379119,0.000581855,0.000463374
3.62262,0.000594352,0.000724458,0.000716971,0.000390416,0.000506782,0.000415239,0.000478363,0.000337067,0.000519936,0.000409688
3.62137,0.000541728,0.000666262,0.000657348,0.000353087,0.00045782,0.000387058,0.000428322,0.000287172,0.000448627,0.00034798
3.62012,0.000476984,0.000593439,0.000584544,0.000315202,0.000406253,0.000355803,0.000373072,0.000235643,0.000375466,0.000284082
3.61887,0.000408228,0.000514769,0.000505643,0.000283224,0.000361016,0.000324836,0.000317978,0.000191903,0.00031376,0.000227863
3.61762,0.000349774,0.000445822,0.000434421,0.000263057,0.000330022,0.000298671,0.000270436,0.000164173,0.000276007,0.000188801
3.61636,0.000314906,0.000400801,0.000384117,0.000257461,0.000317418,0.000282176,0.000238413,0.000155823,0.000267261,0.000171431
3.61511,0.000309374,0.00038531,0.000360202,0.000265623,0.000323368,0.000278368,0.000226695,0.000165408,0.00028473,0.00017496
3.61386,0.000331121,0.000396211,0.000360218,0.000284574,0.000345415,0.000287351,0.000235111,0.000188929,0.000321768,0.000195638
3.61261,0.000373607,0.000426097,0.000378428,0.000310871,0.000380128,0.000307267,0.000260223,0.000222137,0.000372024,0.000229156
3.61136,0.000429069,0.000467728,0.000409795,0.000341899,0.00042457,0.000335765,0.000298176,0.000262122,0.000431901,0.000272355
3.61011,0.000491304,0.000516782,0.000451615,0.000376483,0.000476963,0.000370678,0.000346229,0.000307814,0.000500749,0.000323886
3.60885,0.000557895,0.000572741,0.000503334,0.000414313,0.000535845,0.000410049,0.000402581,0.00035872,0.00057822,0.000382762
3.6076,0.000629652,0.000636758,0.000564523,0.000454365,0.000598402,0.000452072,0.000465396,0.000412582,0.000660181,0.000445367
3.60635,0.000706435,0.00070728,0.000631618,0.000493924,0.000660262,0.000495025,0.000531835,0.000464564,0.00073762,0.000504586
3.6051,0.000783571,0.000778106,0.000697049,0.000529694,0.000717434,0.000536834,0.000597503,0.000509509,0.000801084,0.000553558
3.60385,0.000854144,0.000842482,0.000753272,0.000559805,0.00076786,0.000574775,0.000656837,0.000544844,0.000846403,0.000590216
3.6026,0.000914906,0.000898695,0.000797817,0.000583988,0.000810007,0.0006062,0.00070466,0.000570384,0.000874798,0.000616443
3.60134,0.000967098,0.000948669,0.000832509,0.000601511,0.000840424,0.000629827,0.000737928,0.000585488,0.00088757,0.000632388
3.60009,0.001009577,0.000989976,0.000857119,0.000610181,0.000854994,0.000645949,0.000756239,0.000588444,0.000883724,0.000634386
3.59884,0.001034597,0.00101321,0.000866704,0.000609009,0.000854032,0.000655238,0.000761307,0.000580317,0.000865437,0.000621109
3.59759,0.001035759,0.001012017,0.000858367,0.000601778,0.000844929,0.00065802,0.000756842,0.00056824,0.000843982,0.00060036
3.59634,0.001020306,0.000994689,0.000839709,0.000596067,0.000837443,0.000655532,0.000748898,0.00056196,0.000835161,0.000585773
3.59509,0.001007421,0.000980044,0.000826171,0.00059725,0.000835898,0.000651202,0.000744885,0.000565828,0.000846169,0.000584977
3.59383,0.001010447,0.000979404,0.000827586,0.000604045,0.000837253,0.000649185,0.000750015,0.000575588,0.000869004,0.000593301
3.59258,0.001023976,0.000986519,0.000839703,0.000610975,0.00083692,0.000650925,0.000763775,0.000584152,0.00088949,0.000601092
3.59133,0.001032508,0.000988146,0.000851302,0.000614584,0.000834325,0.000654025,0.000780392,0.000589029,0.000901285,0.000605097
3.59008,0.001029129,0.000980766,0.000857502,0.000615512,0.000831259,0.000655176,0.000793459,0.000592124,0.000907685,0.000609222
3.58883,0.001020119,0.00097135,0.000861875,0.000614535,0.000826172,0.000653491,0.000799867,0.000593248,0.000910518,0.000614712
3.58758,0.001011152,0.00096272,0.000865741,0.000608848,0.000813359,0.000650088,0.000799223,0.000587271,0.000902613,0.000614059
3.58632,0.000995648,0.000945164,0.000860889,0.000594448,0.0007891,0.000644743,0.000790801,0.000569694,0.000875182,0.000598126
3.58507,0.000962459,0.000907483,0.000837577,0.000571756,0.000756698,0.000634428,0.000772702,0.000543478,0.00083025,0.000567862
3.58382,0.000912683,0.000853487,0.000798282,0.000546539,0.000723309,0.000616187,0.000744558,0.000517491,0.000779952,0.000535241
3.58257,0.00086118,0.000800801,0.000758021,0.000524177,0.000692502,0.000590844,0.000709742,0.00049784,0.000732414,0.000512031
3.58132,0.000819012,0.000762372,0.000729461,0.00050433,0.000662066,0.000562434,0.000673063,0.000482784,0.000683605,0.000500322
3.58007,0.000780545,0.000734525,0.000711612,0.000482658,0.000628605,0.000534005,0.000636175,0.000466451,0.000626815,0.000494004
3.57881,0.000732541,0.000705013,0.000694599,0.000456925,0.000592262,0.000505709,0.00059729,0.000445566,0.000566324,0.00048603
3.57756,0.000671998,0.000667687,0.00067145,0.000429984,0.000556782,0.000477429,0.000556401,0.000422031,0.000516918,0.000473219
3.57631,0.000610459,0.000626684,0.000643056,0.000407452,0.000526898,0.000451727,0.000518995,0.000401226,0.000490629,0.000457649
3.57506,0.000562947,0.000590723,0.000615541,0.000394025,0.000506567,0.000432943,0.000493095,0.000389341,0.00048732,0.000446331
3.57381,0.000537006,0.000567642,0.000596664,0.000391669,0.000498256,0.000423714,0.000482951,0.000390816,0.000497997,0.000448413
3.57256,0.000531904,0.000562884,0.000593414,0.000399087,0.000501377,0.000422935,0.000485949,0.000405137,0.000513246,0.000468525
3.5713,0.000543141,0.000577627,0.000608272,0.000411153,0.000510169,0.000426872,0.000494663,0.00042422,0.000525694,0.000499188
3.57005,0.000563023,0.000604,0.000633593,0.000419671,0.000514994,0.00043147,0.000501186,0.000434536,0.000527219,0.000521116
3.5688,0.000578686,0.000624346,0.000651164,0.000417654,0.000508863,0.000433284,0.000499786,0.000426041,0.000510857,0.000517031
3.56755,0.00057766,0.000623026,0.00064436,0.000404903,0.000493128,0.000429208,0.000487372,0.000400831,0.000478439,0.000488168
3.5663,0.000559886,0.000602264,0.000614611,0.000388259,0.000474611,0.000417385,0.000464002,0.000370692,0.000441892,0.000453242
3.56505,0.000539054,0.000580286,0.000581104,0.000374224,0.000456427,0.000399032,0.000433554,0.000344283,0.000411835,0.000427639
3.56379,0.000525897,0.000568656,0.000559315,0.000361509,0.000433792,0.000377757,0.000401562,0.000318675,0.000386126,0.000406555
3.56254,0.000512736,0.000555829,0.00054277,0.000342738,0.000400209,0.000355949,0.000370426,0.000285368,0.000353567,0.000372459
3.56129,0.000480823,0.000519546,0.000511209,0.000313763,0.000356411,0.000332827,0.000337621,0.000242943,0.000308416,0.000317404
3.56004,0.000422665,0.0004537,0.000455451,0.000279692,0.000311545,0.000306999,0.000300127,0.000201048,0.000258038,0.000253892
