ppm,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50
3.024656536,0.299935074,0.812806156,1.516286292,1.824036441,0.727437678,-0.93319026,2.257105145,1.133371391,3.833200382,0.294695768,1.480290497,0.873314097,1.230125783,-0.050449926,2.450862134,-0.122008861,0.769755128,-0.184654465,1.190126841,2.608258408,1.325821223,1.402538667,0.899775957,1.281998532,0.669023686,0.834937394,0.878628151,3.86783523,-0.793913969,1.435783455,-0.04903959,1.606804068,1.274829426,1.579256987,1.679778462,0.825628638,1.261780789,0.962653163,1.651471905,2.041208769,0.64080846,1.089718806,1.64170229,0.981436436,1.271279932,2.502957439,2.466124091,-0.185821065,2.504762147,0.873016318
3.025823561,1.01445949,0.9267169,2.29374244,1.64492394,1.822168304,-0.62247666,1.968479013,0.908416604,3.622867987,-0.070831052,1.813670913,0.491269297,1.233209371,-0.45667294,2.806725072,-0.166272375,1.830195065,-0.108485639,1.613100526,3.385943541,1.572085849,1.042383574,0.94586204,0.920989231,1.044220864,1.199575623,1.442367633,3.261230822,-0.734622048,1.390050782,0.706257615,1.072018927,0.932525065,1.780554305,1.974402197,0.698228263,1.767276405,0.790921479,1.848928266,1.56773382,1.387193636,1.317315848,1.920217173,1.199417113,0.857009388,2.561436573,2.78629076,0.830362216,3.060165171,0.964798845
3.026990587,0.888388831,0.301948142,2.491512036,1.994769796,1.696965371,-1.194212997,2.191510264,0.916517431,3.751369269,-0.109486116,1.414347275,1.203183084,1.320139209,0.077442507,2.363282744,0.283345901,1.438632159,0.203415579,2.051384071,3.521512273,1.619649949,0.47658239,1.09523793,2.061295319,1.693887147,1.484323872,0.951256122,2.802057235,-0.075661977,1.164316097,0.833908932,0.975135404,0.61420592,1.146960037,1.68501866,0.63807905,2.390189714,1.151642725,2.644949223,2.08225186,1.393883679,1.870277694,2.536863232,0.906528196,0.638566906,1.841548936,2.223530493,1.092918681,2.346600632,0.715520221
3.028157613,1.149884217,0.874464032,1.88268632,2.238624672,1.134841311,-1.039803722,1.694890696,0.687524901,3.529227998,0.106783849,1.891740373,0.746637649,0.858864487,0.358560769,3.175697569,0.140695444,1.255655075,0.208800553,2.312921053,2.900748881,1.532002662,0.522092589,1.184696846,2.277921924,1.175318377,1.1050571,0.953663591,2.258890578,-0.12515426,1.48935473,0.3199096,1.005158051,0.893319217,1.15026202,1.699557922,-0.140478736,2.520645828,2.53992752,2.083104041,2.127664075,1.266858719,1.875290471,2.744138663,0.662750658,0.925856948,2.057775628,2.243506405,0.527580893,1.573507528,-0.06195228
3.029324638,0.698567276,1.343006559,2.49753134,2.810030644,1.559888981,-1.212077228,1.579499741,1.003006456,3.661808576,0.25410666,1.442122203,0.413576156,0.852230675,0.314923795,2.501530976,0.424811605,1.137786026,0.385161817,1.936735207,2.127318373,1.530390686,0.42523758,1.668798831,3.505377532,0.881325888,0.453071565,1.243443819,2.367847146,-1.145370853,1.81839832,0.124120476,1.417364221,0.227908339,0.825401419,1.391992466,-0.576587654,2.238396856,2.339472083,2.133974648,1.884446273,0.902613624,1.732827528,2.629925551,0.328236332,0.726701493,2.554331007,2.22816509,1.208648676,2.135893244,0.121702231
3.030491664,0.325477574,2.167937324,2.521379169,2.214763424,1.867625228,-1.398150548,1.217577785,0.96402547,3.209400507,-0.301094021,0.863303987,0.251718533,0.61593274,1.014226914,1.805879765,0.970952942,1.02235373,0.291252339,2.631535378,1.66937064,1.431062105,0.462927399,2.466181655,2.913938521,0.738163618,1.372678347,1.083533588,2.832553696,-1.190419231,2.150923378,0.542181656,1.40345028,-0.15948982,1.810195151,1.188764106,-0.7034463,2.100565536,2.670411374,2.211375032,2.001319922,1.17410431,1.812475272,2.010609818,0.600939178,0.709218803,2.897821709,1.613877395,0.782230185,1.667756048,0.207992479
3.03165869,0.178256041,1.908456936,1.738355034,2.217159349,1.584222326,-1.202878161,0.071207845,0.936180047,2.816802214,-0.612381861,0.661354665,1.052322599,0.431172644,1.299342866,1.648434454,1.369162357,1.483417675,0.348390261,3.267734487,1.307746139,1.202621876,0.436336891,2.309466937,2.017468488,1.023180729,1.465434043,0.740912721,3.202267787,-1.595780342,2.004177395,-0.059708536,1.501045029,-0.326559425,1.437324784,1.181597495,-1.127364967,2.338614622,2.940083208,1.496452017,1.699376284,1.400658222,0.986830496,2.616999157,0.402439299,1.178345184,2.719582018,1.987936146,0.792138316,1.086613633,0.444017907
3.032825715,0.424487895,1.78891552,1.112007513,2.198071487,0.992159249,-0.304696829,0.385953976,1.524979307,2.455260278,-0.388829391,0.302050079,1.065020962,-0.18515788,0.848903207,2.036588955,1.452674335,1.342981669,0.154423716,2.827617166,1.557769754,0.888545803,-0.059793151,2.0970104,1.785678212,0.733690821,0.744291864,0.841566014,2.523865425,-0.79217591,2.062122389,-0.18076781,1.444652841,0.068565198,1.886749231,1.210427059,-0.481990827,2.354935976,2.931872852,0.866603839,1.095729275,1.431524639,0.450091015,2.575829243,0.414542346,0.283732952,2.726802996,1.931630476,1.264322464,1.743136685,1.315163933
3.033992741,0.869726822,1.437065357,1.000986072,2.411697838,1.178307127,-0.648025769,1.013711716,1.335320729,2.56479427,-0.003802496,-0.101969215,0.789164783,-0.730535362,0.32540941,1.988117716,0.863588922,1.192882754,0.449590159,2.883872299,1.309129868,0.840586363,0.048717341,1.667655917,2.12336011,0.593727927,1.077380164,1.310488796,3.256592425,0.456924431,2.245297671,0.018088566,1.670001766,-0.496645714,2.128162452,1.288238961,0.001335324,1.958061112,1.812799479,0.481973529,2.183410352,1.484661082,0.30254893,2.260304198,0.350773834,0.719232809,1.950123076,2.618762697,1.648582503,1.632130665,1.862494237
3.035159767,0.68727744,1.166599204,1.448545959,2.812281654,0.928716717,-1.087272489,1.10950612,1.358830666,2.331171495,-0.273074798,-0.128301623,1.129863341,0.454866977,0.15380284,1.857524631,0.534115154,1.778182979,0.855629576,2.944266676,1.474459765,0.948081753,0.49676637,1.087907806,2.764680824,0.250993207,0.85001269,1.494816182,3.361065399,0.689967636,2.105850184,0.381107099,1.423314282,-0.078539566,1.689957064,2.048171879,0.193868041,2.434250287,1.659518935,0.384787389,2.594069765,1.099549834,-0.386094598,1.555568263,-0.048137062,0.976076795,2.099685612,2.913033293,1.910427271,1.632114507,1.366148719
3.036326792,0.671269174,1.241983955,1.080661066,2.276907705,1.273142911,-0.101672274,0.892537428,1.832443344,1.76097131,1.004421043,-0.713950731,1.081613687,1.47077741,0.180007246,1.678643274,0.404986509,2.384957148,0.995776924,2.269071593,1.063023406,0.714928619,0.114683587,1.545852763,2.355798334,0.966405881,1.228720168,0.90823265,3.307000813,0.413331283,2.159432015,0.658366606,2.255813848,0.511362182,1.898168873,2.518790034,0.07706951,2.33040142,1.836000268,0.572057965,1.549410885,1.068910243,-0.157274155,1.132796204,0.170394284,0.656892981,1.695460574,2.61394141,2.482944474,1.830421468,1.448766458
3.037493818,0.791859251,0.583942206,1.612297759,3.034226834,0.877037068,0.743857742,0.544232251,2.141802329,2.164686831,1.729045343,-0.193061552,1.382196448,1.527620445,0.626793322,2.323145007,1.349719739,2.537194045,1.167575373,2.609504598,1.079686592,0.766597066,0.377052405,2.038947233,2.217735852,0.952302377,1.378174944,1.280163386,2.203291423,0.214642287,2.098523894,0.674614803,2.15730255,0.209164822,2.055826469,2.654803447,0.339091473,1.469873615,2.558505231,0.488640431,1.478911372,0.885398192,-0.93360749,0.69285608,0.503615364,1.009373947,1.184310701,3.248457371,2.869729733,1.87024104,1.704086738
3.038660844,1.323477265,0.630132262,1.195159297,3.201413771,1.887069538,0.216526179,1.05896209,1.10708169,2.775469125,1.528200105,-0.360122124,2.306478199,0.59928704,1.519982703,3.43691596,1.007734745,2.326670752,1.911959706,2.355271947,1.656685481,1.516719378,-0.096916382,2.376236223,2.102809954,0.858347797,1.109764767,1.208748575,2.438608699,-0.140479156,1.331688975,0.298938205,2.816742196,0.183220249,2.585980251,2.233499541,1.201975229,1.093334099,1.515290691,0.454256167,1.636082326,1.680109564,-1.247472209,0.870456071,1.526792328,2.100448397,1.835974057,3.988829848,3.499679595,2.072371976,0.853652134
3.039827869,2.074644622,0.173649225,1.526725587,3.234543628,1.692084727,0.498272085,0.713686475,0.60180131,2.648316275,1.25958492,-0.17329166,1.391131535,1.384997192,1.816355121,2.646808422,0.124868181,2.621821124,1.467681056,2.599367417,1.645625541,2.044075699,-0.027415083,3.064287383,1.0840837,1.118055582,1.1339134,1.811881149,2.200586624,-0.303000272,0.642066578,0.178600311,2.468446508,0.157801467,2.957138569,2.169894003,1.634183077,1.651616738,1.680657661,1.142649846,1.599391196,1.134273594,-1.471666461,1.36384642,1.65679756,1.267271064,1.310284755,3.629792266,3.224193764,2.091764017,0.807219329
3.040994895,2.468024074,0.107524236,1.435784747,2.897915102,1.146690569,0.507576325,0.243582137,2.197166614,2.822766642,1.081327586,-0.415146365,1.705874918,1.372873648,1.666761327,2.886493264,0.214802968,1.707763524,1.332643331,2.418250032,1.308859072,2.128765964,0.697141059,2.65568558,1.703656043,1.960700648,1.313050069,1.560189297,2.525566713,-0.15155532,0.984935803,-0.148848984,1.822403433,0.670203857,3.546878138,2.390106679,2.306453185,2.421593901,0.806718013,2.082063254,1.395308697,1.287369304,-1.362936109,1.436435469,2.199095065,1.201650565,1.720409452,3.274831106,3.257457844,2.159157729,1.333429104
3.042161921,1.979325905,0.067494111,0.901773334,2.751012502,0.886962967,0.186040978,0.16156152,1.219324105,2.958626973,1.958625604,-0.389038599,1.7754252,1.963298213,1.743208435,3.107296456,1.350916353,1.418635661,1.075657229,2.526075032,1.537323104,1.767895709,0.980622585,2.760533724,1.620807629,2.113969192,1.782232796,1.530217993,1.862047367,-0.189229909,0.476384204,-0.191212639,1.218350358,0.58539385,3.493103387,2.498576563,2.545215904,1.857081139,0.959792478,2.339637269,1.140408588,1.47181133,-0.867877464,2.122702195,2.301857088,1.617574138,2.053014169,2.858905136,2.983141551,2.222110339,1.254378184
3.043328946,2.153818759,0.407857165,1.005158342,2.848377204,0.610405638,-0.436534696,0.59701184,1.00631793,2.716768016,2.090773969,-0.01728129,1.881687463,2.02737447,2.893306634,2.311843898,0.436410338,1.790446046,1.10338279,2.070160989,1.369278663,1.567905269,0.902937868,2.703682853,1.737469154,2.04985295,1.93678151,2.120554933,2.085582091,-0.313025918,0.523676541,-0.536920258,1.856931768,0.800565442,3.572332222,1.523083712,1.528285958,1.468247145,1.05155146,1.853521632,0.62358093,1.963712372,-0.410580153,1.632062246,2.852102963,0.986901037,1.415000679,3.21440329,2.941165821,2.163236121,1.582929108
3.044495972,2.893938124,0.596632331,1.495144777,3.530719875,0.770312778,0.385075516,0.03255314,0.591419569,3.005497028,1.987835047,0.148220233,2.096267946,1.752195733,2.817997165,2.62007209,-0.621801299,1.502040136,1.254261129,2.126688665,1.511022557,2.135232983,0.552066285,2.421959151,1.978621082,1.236746655,1.982978743,1.775287918,3.255069995,0.4575408,0.657591073,-1.424640828,1.667647407,0.816517869,3.210023995,1.649253899,1.641448494,1.699890848,1.061165162,1.2443954,0.440203923,2.180312306,0.073598066,1.446652662,2.568278888,2.024216786,1.347621549,3.005586778,2.813605393,2.729297799,1.150862925
3.045662998,3.223826875,-0.226816446,2.082382049,3.102473028,0.628709129,-0.461302004,0.459129227,0.532033199,4.137499183,2.48125608,-0.123072276,1.952133613,1.844776705,1.740596001,3.179495758,-0.319709256,1.317997512,1.82121446,2.01134504,1.699214208,1.770635951,0.22338212,2.252347724,1.897795996,1.518368753,1.538819664,1.735883517,2.874599352,0.410508421,1.32594312,-0.731958326,1.332099082,1.113477071,2.908688353,2.27642732,1.884453199,1.530117351,1.03082202,0.528273925,1.590792451,1.493103318,-0.714811048,1.818606007,2.220668753,1.792786857,1.61668877,2.661315569,2.721468545,3.22117183,1.46452345
3.046830023,3.757553877,0.445700727,2.759361727,2.836379754,0.308377458,-0.863988502,0.450590769,0.96074895,3.823307664,2.333299955,-0.198052117,1.892497594,2.271993886,1.445940218,2.994789816,-0.800651817,1.227226991,1.805424256,1.876783675,1.839886571,1.813119833,0.657034629,1.567362403,1.720903407,1.324896349,1.595220635,1.42357587,3.038521857,0.243883735,1.446010014,-0.544446713,0.873090542,1.222480189,2.822719095,2.515381044,1.039939628,1.180811051,0.589553985,0.622549355,1.132854803,1.778968046,-0.32664209,2.455200991,2.291544341,1.764046064,1.637228402,1.836464018,3.242085173,3.661206471,1.089457491
3.047997049,3.886067862,0.931305261,1.881611447,2.997169415,0.502678385,-0.474972254,0.303047962,0.705732831,3.787936523,1.540880667,0.324273057,1.126020583,1.901138158,1.405605971,3.876923481,-0.404644891,1.286481733,1.557678788,1.57433825,1.970254188,2.426317411,0.88601985,1.403792563,1.470001935,1.178378853,0.511437383,1.140305142,3.964227648,-0.476010471,1.34991985,-0.096963686,0.939668578,1.494266782,2.441847634,2.351221631,0.984767504,1.424375542,0.267340506,0.065589773,1.281569881,1.462350498,0.01722944,3.119754453,1.673570809,2.502217126,0.967695559,1.839235554,2.892337591,3.574723184,0.680725473
3.049164075,3.248218972,1.293451469,2.357429425,1.503047004,0.890088789,-1.275845584,0.46632219,0.338994532,3.245036739,1.592368303,0.178943842,0.622171866,1.097128581,1.274265114,3.33186025,-0.157935903,1.015877384,1.164251448,1.208088253,2.243842397,2.692249299,1.246053031,1.739615548,0.859076723,1.159480322,0.918945357,0.757537349,3.40198372,-0.637226124,1.141138952,0.739190633,0.43704133,1.725862982,1.950446774,2.527696783,0.928018487,0.898852302,1.179170844,-0.214430294,1.500844119,1.981459528,-0.419987465,3.071383326,1.328037145,2.313312298,1.240694173,1.688655009,2.636851057,3.202719165,0.671419308
3.0503311,2.745212853,0.715693291,2.376857048,1.246269492,0.542520715,-1.502768588,0.513512273,0.888482826,3.400703966,1.866914152,0.796749942,0.616215871,0.742819229,1.70540427,2.720615601,-0.179922876,1.263845667,1.093051876,1.114651706,3.210546428,2.186671425,1.734149182,1.960412092,1.139262481,1.40528709,0.803823865,0.658405501,3.694347513,-0.154060262,1.036655378,0.667790345,0.730465068,2.050726345,2.713521615,1.871839204,0.996838653,0.766827059,1.12044516,0.480056854,1.992866277,2.506723318,-0.684717807,2.565189817,1.196738845,2.162801095,1.495413799,2.455096183,3.120055578,2.989694534,0.888964267
3.051498126,2.442502653,1.373614565,2.710423858,1.411680049,0.85220931,-0.645369053,0.465426403,1.578715619,2.695013779,1.965558952,1.074946287,1.138911257,1.070942577,1.521924785,2.690231694,-0.061741637,1.766785217,0.4885447,-0.163999444,2.324658952,2.539187122,1.473115915,1.858858931,1.859990296,2.295205823,0.843559227,0.779862622,2.987647814,-0.726876323,1.202328822,0.666564846,1.339070264,1.186168064,2.756569275,1.930925559,1.678956796,0.981548335,1.512102439,0.175523229,2.029383287,2.512618717,-0.270444318,3.568784765,0.908958415,2.658605302,1.734696308,2.225994299,2.934894765,2.348435792,0.950545557
3.052665152,2.780424095,1.180477828,2.591919085,1.52509502,0.831972284,-0.164018983,1.154563978,1.816131024,2.238621215,1.889631941,0.694562644,1.343384069,0.872670737,1.44304299,3.00982255,-0.198984081,0.972220972,-0.155388236,-0.59810187,3.166931135,2.008152846,0.901669246,2.05824266,1.594750972,2.25462685,1.317862377,0.701275835,3.217392635,-0.389805002,1.018766513,0.902995783,1.3130232,1.283930107,2.555428561,1.161696046,1.633513763,0.495782657,1.332688382,0.016895038,1.547851512,2.005337261,0.01128445,3.022870212,1.597587643,2.122880495,1.655847165,2.450565387,3.1788853,2.884788483,0.987996275
3.053832177,2.868637969,1.373239281,1.139260445,0.746047009,0.897865396,-0.002512286,1.023786773,1.77096623,2.433183285,2.491571717,1.237996276,0.856297459,0.633760415,1.396960237,2.836727444,-0.735154319,0.716376193,0.778196459,-0.127815625,3.31239692,2.359902327,0.260308177,2.249042714,1.573481267,2.218299442,1.61506206,0.909851334,3.058878454,0.749667098,0.689975875,0.677810853,0.73235457,1.235832229,1.983856503,0.805089418,1.610594286,0.372302135,1.374723868,-0.385423098,1.705399512,1.722777089,0.573643415,2.71886735,0.580015869,2.262376883,1.416833142,1.963939659,3.069562531,2.432295253,1.470473518
3.054999203,3.146511769,1.176051214,0.93504857,0.242881678,0.524254402,-0.885564453,1.49295421,1.794194352,2.657307313,2.270280809,1.083772492,1.063060573,0.498716597,1.239092965,2.660174899,-0.99940751,0.730789822,0.881573999,-0.603593115,2.703038768,2.138389485,0.496841462,1.715174806,1.512556127,2.225715263,1.482558308,0.361746052,2.416557188,0.910309037,0.994279464,0.37498884,0.272384837,1.651182112,1.361858442,0.583678868,1.523318267,0.353768446,1.984550118,-0.484845237,1.834077183,1.971071455,0.76877057,2.58751577,1.039878479,2.011139342,1.282353943,2.257547604,3.771753393,2.50001748,0.97548585
3.056166229,2.910183151,1.341145806,1.101976452,0.014565567,0.618837992,-1.020119737,1.383255406,1.441918396,2.384928565,1.551450356,1.576504152,0.466608472,1.403775844,1.867336342,2.920502613,-1.24710111,0.839309304,0.508186981,-0.627914655,2.61349817,2.656586248,1.013204275,1.606117856,2.21214488,2.223642136,1.430652845,0.316019996,2.276633324,0.972613002,0.954408971,0.308065539,0.275422893,1.437830566,1.995318009,0.619092608,1.139192535,0.840077956,1.618366221,-0.591933297,1.436152291,1.249909959,0.303386139,1.714628757,0.700613138,1.771279264,0.890338741,1.855925805,3.439449312,2.149965266,1.521831043
3.057333254,2.733225129,1.55497964,0.620797367,-0.093809711,0.966634804,-0.854069406,1.559711025,2.06756144,2.674409181,1.857465646,1.927841751,0.375848681,1.16506577,1.732329843,2.812650487,-1.110903604,0.419502032,0.356905894,-0.487961168,2.037022159,2.20099481,0.864254569,1.77489277,2.537634157,2.183799705,1.390367931,0.411561951,2.480038144,0.794245079,0.827184291,0.306640077,0.075645593,1.50173504,1.695761837,1.004236385,0.543933046,0.244605013,2.035786881,0.115607499,1.107688039,1.411470746,-0.023771016,1.307399841,1.363828453,2.143773441,0.611145116,2.125252606,3.949113945,1.781567952,1.548387429
3.05850028,3.622244288,1.302511852,0.427742335,0.326089654,1.127275931,-0.120245085,1.630111715,2.510843464,2.899942617,1.741256409,1.885961467,0.587339868,0.681275931,1.954965474,2.512732166,-0.360009839,1.136295354,0.835266804,-0.822157911,2.114482441,2.178692224,0.856586401,2.126818766,2.107053427,1.60951062,1.272284366,0.197234792,2.38290392,1.026469789,1.20009858,0.997936365,0.118587475,1.178353534,2.194652693,0.901207274,1.241829478,1.02974757,2.273495251,0.745128682,0.963442297,1.320703974,-0.273574123,1.679276082,1.996908141,1.938193835,1.025331657,1.745512001,3.801381057,1.473644983,2.665173988
3.059667306,3.668845454,1.403791806,0.846920303,0.198156639,0.291476818,-0.501715149,1.562893631,2.133922815,2.243957486,1.227645046,2.048002507,0.708746309,0.745399161,2.002746745,1.92336552,0.158681585,0.933447,0.559608033,-1.404004442,3.429694888,3.046321317,1.102495155,1.87795947,2.107296136,1.077947986,1.088148752,0.820142371,2.554851943,0.848194776,0.956247549,1.628217243,0.122622639,1.007262099,2.485210848,0.863863635,1.205196657,0.54423652,1.997432061,1.188377528,0.492606848,1.743386928,-0.21398245,1.091061808,1.735524644,2.413384222,0.775587586,2.241324797,3.079745871,2.73203487,4.147344699
3.060834331,3.563006144,1.198661451,0.86116605,0.949878903,0.509686603,-0.045749262,1.516820236,2.059915319,1.961261087,1.063258642,2.679292626,1.18020221,0.535783765,1.598961759,2.621573861,1.155235409,1.127662418,0.92664925,-1.565461352,3.368359096,3.188234778,1.043545486,2.094415818,1.866552416,0.447457567,0.879694475,0.752341966,2.391421051,0.765239358,0.895793013,1.851890907,0.09391318,0.747387769,2.186520144,0.684527932,0.596776467,0.344081975,2.108657078,0.728284909,1.366664621,2.490652521,-0.55624736,0.943493713,2.324803017,1.734436587,1.245620976,2.073037818,2.79055959,2.109202602,3.664605139
3.062001357,3.159071412,0.775552284,1.314796665,0.425460971,0.590026381,-0.019092891,1.500622212,1.44142765,2.409013512,1.702837339,1.901627212,1.721659058,1.253963977,1.639526601,1.410863382,1.30323566,0.744298689,0.958125001,-0.893529312,2.640447794,2.772422624,1.279914492,1.981933514,2.482250967,-0.242096272,0.727874843,0.891497602,2.811109739,1.336574995,0.671135069,1.941400383,-0.365604945,0.46663956,1.572619843,1.095383248,0.47059934,1.210296543,1.157810152,1.511541818,1.383301326,2.727611764,-0.319622255,0.839314748,1.893390969,1.522438965,0.807021893,2.344422932,2.297516438,1.460100619,3.37084088
3.063168383,2.729944484,0.955943156,1.842187167,0.674863782,0.408426219,-0.455297639,1.422308941,1.041973673,2.800778453,1.071123134,2.290687181,0.862804543,0.45731198,1.962726333,1.349770902,1.210539732,0.900644225,0.581380577,-1.075687779,2.924438633,3.043876818,1.503782071,1.200871303,2.721748331,-0.588642614,1.303228859,1.712501294,2.891483558,1.431201459,0.718353671,1.791555273,-0.321101807,1.024278083,0.781517082,0.877281206,0.937645804,1.223924744,0.721758127,1.646916385,2.072334752,2.782473857,0.629835328,1.54717351,1.35078722,1.439150539,0.69414824,2.532729554,2.242921006,1.477091367,3.989681657
3.064335408,2.299708514,1.294134711,2.356112251,0.655172421,0.215083034,-0.578531648,1.439172842,1.734013315,2.782633668,1.251078805,1.73633991,1.679412203,0.41199541,2.497230799,1.303095113,1.344007164,0.976842479,0.943866836,-0.808274418,2.784640606,3.338395132,1.481867141,1.753065679,2.724069769,0.074722746,1.233910456,1.34151387,3.410011636,0.410448663,0.263578151,1.99987767,-0.063543756,1.065972202,1.396798818,1.185764115,0.891339184,1.021515827,0.52859219,1.60301739,2.414505238,3.44411014,0.264733058,2.005880366,1.886044636,1.554456487,0.879412553,2.49432766,2.25544236,2.103460803,4.797280561
3.065502434,2.357285568,1.464250696,1.678926676,1.270169708,0.644328487,-0.131037974,1.285812349,2.420253757,3.06980068,1.28900338,1.945426841,1.821996546,0.658484816,2.353179714,1.537595044,0.973279285,2.215360489,0.848773015,-0.360678578,2.441467643,3.014756693,1.198033242,2.316632246,2.593865098,0.264926238,1.739467529,1.18582773,3.091243107,0.651510676,-0.040792577,1.818321407,0.01452381,0.82250131,0.878664646,1.631795073,0.338061266,0.695596935,1.178479282,1.359291547,2.233606386,3.761647868,0.860176727,0.834421527,2.105782141,1.459371777,1.282963591,2.702646943,2.414706411,2.771515051,4.863652957
3.06666946,2.656344224,0.960642644,1.310117113,1.453911694,0.402819987,0.785124578,1.359646965,2.298383213,3.137253849,1.695899748,1.253507184,2.075968078,0.902286907,2.50911499,1.870969914,0.996829568,1.96141041,0.577563853,0.821255362,2.711718805,3.217614102,0.780962843,2.078996005,1.678247702,0.544479263,1.727289552,1.261840769,3.769130596,1.437178226,0.381912838,1.811217668,0.83755529,0.119460124,0.906178904,0.560229411,0.011574686,1.181660201,0.596493126,1.999110594,1.761627367,3.899194806,0.363485227,1.540170496,2.389709591,0.801143183,1.808587067,1.975333518,1.634013925,2.62970505,4.478191591
3.067836485,2.092203102,0.444984564,1.288212611,2.153192068,-0.019450661,0.194187894,2.149033234,3.059887464,2.58330117,1.945412564,0.788997608,1.697640456,0.383875473,3.147046875,2.036129548,1.346512377,2.683463526,1.162216347,0.919685429,2.092618253,3.192140907,1.216213469,2.220483537,2.379111225,0.446111861,1.903338391,0.657287638,4.290141062,0.741596351,1.2787582,2.385802952,0.852755992,0.104591201,0.918843075,0.328960276,-0.068604548,1.527409304,0.888384901,2.446883702,2.171623451,3.817713641,0.923508736,1.085982409,2.870294282,0.836938277,1.925724842,2.064342138,2.556250071,2.175517516,4.33262962
3.069003511,1.805916994,1.273758191,1.566145104,1.439477616,0.815882592,0.232019308,2.012348991,2.519212748,2.043659549,1.537020472,0.54934545,1.37452311,0.853695493,3.687430913,2.321796311,1.585780203,2.597305015,1.137957206,1.682511162,1.43570764,3.065729467,1.081808931,1.654429849,2.223681082,0.971589816,2.095031144,0.372240838,4.55040187,1.22588422,1.356227894,1.546325663,1.939234737,0.706728318,0.870213994,-0.043477209,-0.342990035,1.669418416,0.408151401,2.84824853,1.861538628,3.374159061,0.557992439,0.37298581,2.826466107,1.693276102,2.77503446,3.24433031,2.336605521,2.238689081,4.268873025
3.070170537,1.619038867,1.010793574,2.392188814,2.615412511,0.868064896,-0.139822685,1.656864998,2.500096633,2.321753865,1.097339421,0.400607776,1.297078266,0.427147459,3.771083426,2.683267093,0.429039935,2.705154371,0.958302356,1.547147291,0.891305296,3.183222429,1.409919822,2.005411658,2.302754963,1.066498652,2.509520492,-0.410736683,4.136960595,0.468677488,1.944177721,1.799955733,2.212304127,0.234420884,1.094518235,0.058421513,0.204265349,1.483460259,0.441163417,2.697545212,1.873853748,3.499991474,0.576507904,0.339607051,2.163133407,1.744028783,3.112128409,3.125058954,2.539669038,1.407162781,4.154378548
3.071337563,2.037769414,0.96826308,2.103103463,3.465571652,1.189319284,0.084078816,2.077229904,2.392816611,1.887633552,0.835417236,-0.288211381,1.204216043,-0.332194724,3.04021741,2.188528949,0.345484095,3.089703289,0.535458782,1.538051579,0.46613435,2.686899191,0.447783872,2.045822235,1.933408837,0.646509693,2.927531142,-0.67766135,3.739041914,0.907728566,1.703909014,1.883135954,2.514760545,0.380801383,1.972673844,-0.22236616,0.232009923,1.252958961,0.04007535,3.239885887,2.338953926,2.755112896,0.648861161,0.589610502,2.356152139,1.34553044,3.59510273,2.824667901,1.876807304,1.511217556,3.432763328
3.072504588,2.461983806,1.532680051,2.084846968,3.444311156,1.614341803,0.021355057,1.628722771,2.236797528,1.277145511,1.404702293,-0.090286533,1.223002546,-0.878850301,2.71957458,2.476777278,0.790111295,2.655786685,0.125449569,1.630091574,1.194453906,2.816535697,0.698603146,1.86022383,2.564360295,0.705608315,2.155212566,-1.986343168,3.96190627,-0.214826455,0.506370963,1.137431605,2.283187996,-0.040723492,2.147619285,-0.251581453,0.078142283,1.103342339,-0.237748688,3.255796723,2.579559906,3.079126867,0.767097152,0.654811498,2.139425848,1.63852845,3.473368682,2.678779606,1.867607138,1.380980136,3.997803768
3.073671614,1.776594837,1.250274255,2.308888237,3.369024669,1.665146148,-0.056517955,0.945013776,3.562233148,1.42531878,2.220807014,-0.449622238,1.247550785,0.034516982,2.387833501,2.283223464,0.041294766,2.152350301,0.442184691,1.445080918,0.706852597,2.896869142,0.437750794,1.818642311,3.058266808,1.359807061,2.160230815,-1.192715271,3.869988467,0.775447579,0.128501098,1.628493021,1.761619709,0.349586625,2.913182403,-0.864858566,0.430629458,0.765404127,-0.34329815,2.84616625,2.421776912,3.295382966,0.700266869,0.991362653,1.822469281,1.160959703,4.108507218,2.085358861,1.237480079,0.524859785,4.391734359
3.07483864,1.545929357,0.55683293,2.653404883,2.957971532,1.495997475,0.420375302,0.051709823,3.724382466,1.776930586,1.932778223,-0.080384809,1.479314573,0.862782541,3.218870225,2.085336773,0.372067477,2.563796016,1.074944274,2.246216386,0.990271165,3.447444676,1.093521222,1.608113278,3.110067568,1.77030371,1.346459462,-1.646806415,3.810732118,1.142399806,0.571920886,2.358172142,1.945752955,0.420771656,2.949545407,-0.190534601,-0.308742361,0.173531219,-0.917264298,3.386224679,1.923160885,2.787451698,0.657210658,2.127582373,1.532842849,1.750997393,4.599435397,2.105884944,1.603115024,0.617527386,4.638779992
